DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
680,20110310,    6,    0, Aalten
680,20110311,    6,    0, Aalten
680,20110312,    0,    0, Aalten
680,20110313,    0,    0, Aalten
680,20110314,   49,    0, Aalten
680,20110315,    0,    0, Aalten
680,20110316,    0,    0, Aalten
680,20110317,    0,    0, Aalten
680,20110318,    0,    0, Aalten
680,20110319,   44,    0, Aalten
680,20110320,    0,    0, Aalten
680,20110321,    0,    0, Aalten
680,20110322,    0,    0, Aalten
680,20110323,    0,    0, Aalten
680,20110324,    0,    0, Aalten
680,20110325,    0,    0, Aalten
680,20110326,    0,    0, Aalten
680,20110327,    0,    0, Aalten
680,20110328,    0,    0, Aalten
680,20110329,    0,    0, Aalten
680,20110330,    0,    0, Aalten
680,20110331,   66,    0, Aalten
680,20110401,   47,    0, Aalten
680,20110402,    0,    0, Aalten
680,20110403,   37,    0, Aalten
680,20110404,   35,    0, Aalten
680,20110405,    1,    0, Aalten
680,20110406,    5,    0, Aalten
680,20110407,    0,    0, Aalten
680,20110408,    0,    0, Aalten
680,20110409,    0,    0, Aalten
680,20110410,    0,    0, Aalten
680,20110411,    0,    0, Aalten
680,20110412,   87,    0, Aalten
680,20110413,    8,    0, Aalten
680,20110414,    0,    0, Aalten
680,20110415,    0,    0, Aalten
680,20110416,    0,    0, Aalten
680,20110417,    0,    0, Aalten
680,20110418,    0,    0, Aalten
680,20110419,    0,    0, Aalten
680,20110420,    0,    0, Aalten
680,20110421,    0,    0, Aalten
680,20110422,    0,    0, Aalten
680,20110423,    0,    0, Aalten
680,20110424,    0,    0, Aalten
680,20110425,    0,    0, Aalten
680,20110426,    0,    0, Aalten
680,20110427,    2,    0, Aalten
680,20110428,   99,    0, Aalten
680,20110429,  115,    0, Aalten
680,20110430,    0,    0, Aalten
680,20110501,    0,    0, Aalten
680,20110502,    0,    0, Aalten
680,20110503,    0,    0, Aalten
680,20110504,    0,    0, Aalten
680,20110505,    0,    0, Aalten
680,20110506,    0,    0, Aalten
680,20110507,    0,    0, Aalten
680,20110508,    0,    0, Aalten
680,20110509,    0,    0, Aalten
680,20110510,    0,    0, Aalten
680,20110511,  112,    0, Aalten
680,20110512,    1,    0, Aalten
680,20110513,    0,    0, Aalten
680,20110514,    0,    0, Aalten
680,20110515,    0,    0, Aalten
680,20110516,    3,    0, Aalten
680,20110517,   48,    0, Aalten
680,20110518,    1,    0, Aalten
680,20110519,    1,    0, Aalten
680,20110520,    0,    0, Aalten
680,20110521,    0,    0, Aalten
680,20110522,   14,    0, Aalten
680,20110523,    9,    0, Aalten
680,20110524,    0,    0, Aalten
680,20110525,    0,    0, Aalten
680,20110526,    0,    0, Aalten
680,20110527,   43,    0, Aalten
680,20110528,    0,    0, Aalten
680,20110529,    6,    0, Aalten
680,20110530,    0,    0, Aalten
680,20110531,   30,    0, Aalten
680,20110601,   14,    0, Aalten
680,20110602,    0,    0, Aalten
680,20110603,    0,    0, Aalten
680,20110604,    0,    0, Aalten
680,20110605,  131,    0, Aalten
680,20110606,   20,    0, Aalten
680,20110607,    2,    0, Aalten
680,20110608,   64,    0, Aalten
680,20110609,    0,    0, Aalten
680,20110610,    0,    0, Aalten
680,20110611,   67,    0, Aalten
680,20110612,   10,    0, Aalten
680,20110613,    0,    0, Aalten
680,20110614,   13,    0, Aalten
680,20110615,    0,    0, Aalten
680,20110616,    3,    0, Aalten
680,20110617,  114,    0, Aalten
680,20110618,   26,    0, Aalten
680,20110619,   40,    0, Aalten
680,20110620,   33,    0, Aalten
680,20110621,   16,    0, Aalten
680,20110622,    6,    0, Aalten
680,20110623,   44,    0, Aalten
680,20110624,   17,    0, Aalten
680,20110625,   17,    0, Aalten
680,20110626,   50,    0, Aalten
680,20110627,    0,    0, Aalten
680,20110628,    0,    0, Aalten
680,20110629,   87,    0, Aalten
680,20110630,   11,    0, Aalten
680,20110701,    3,    0, Aalten
680,20110702,   75,    0, Aalten
680,20110703,    0,    0, Aalten
680,20110704,    0,    0, Aalten
680,20110705,    0,    0, Aalten
680,20110706,    0,    0, Aalten
680,20110707,   18,    0, Aalten
680,20110708,    0,    0, Aalten
680,20110709,    6,    0, Aalten
680,20110710,    0,    0, Aalten
680,20110711,    0,    0, Aalten
680,20110712,    0,    0, Aalten
680,20110713,   18,    0, Aalten
680,20110714,   38,    0, Aalten
680,20110715,  198,    0, Aalten
680,20110716,    0,    0, Aalten
680,20110717,  226,    0, Aalten
680,20110718,    5,    0, Aalten
680,20110719,    1,    0, Aalten
680,20110720,    4,    0, Aalten
680,20110721,    0,    0, Aalten
680,20110722,   52,    0, Aalten
680,20110723,    0,    0, Aalten
680,20110724,  155,    0, Aalten
680,20110725,  141,    0, Aalten
680,20110726,   14,    0, Aalten
680,20110727,   24,    0, Aalten
680,20110728,   14,    0, Aalten
680,20110729,    0,    0, Aalten
680,20110730,    7,    0, Aalten
680,20110731,    0,    0, Aalten
680,20110801,    0,    0, Aalten
680,20110802,    0,    0, Aalten
680,20110803,    0,    0, Aalten
680,20110804,   85,    0, Aalten
680,20110805,   21,    0, Aalten
680,20110806,    0,    0, Aalten
680,20110807,   70,    0, Aalten
680,20110808,   54,    0, Aalten
680,20110809,  139,    0, Aalten
680,20110810,    7,    0, Aalten
680,20110811,    0,    0, Aalten
680,20110812,   40,    0, Aalten
680,20110813,   15,    0, Aalten
680,20110814,  290,    0, Aalten
680,20110815,    8,    0, Aalten
680,20110816,   30,    0, Aalten
680,20110817,    0,    0, Aalten
680,20110818,    1,    0, Aalten
680,20110819,  115,    0, Aalten
680,20110820,    0,    0, Aalten
680,20110821,    0,    0, Aalten
680,20110822,   10,    0, Aalten
680,20110823,   70,    0, Aalten
680,20110824,  166,    0, Aalten
680,20110825,    0,    0, Aalten
680,20110826,    0,    0, Aalten
680,20110827,  120,    0, Aalten
680,20110828,   24,    0, Aalten
680,20110829,  120,    0, Aalten
680,20110830,   20,    0, Aalten
680,20110831,    5,    0, Aalten
680,20110901,   10,    0, Aalten
680,20110902,    0,    0, Aalten
680,20110903,    0,    0, Aalten
680,20110904,   27,    0, Aalten
680,20110905,    6,    0, Aalten
680,20110906,   15,    0, Aalten
680,20110907,  227,    0, Aalten
680,20110908,   87,    0, Aalten
680,20110909,    5,    0, Aalten
680,20110910,    5,    0, Aalten
680,20110911,    0,    0, Aalten
680,20110912,    7,    0, Aalten
680,20110913,    1,    0, Aalten
680,20110914,    4,    0, Aalten
680,20110915,    0,    0, Aalten
680,20110916,    0,    0, Aalten
680,20110917,    5,    0, Aalten
680,20110918,   40,    0, Aalten
680,20110919,   33,    0, Aalten
680,20110920,    0,    0, Aalten
680,20110921,    0,    0, Aalten
680,20110922,    0,    0, Aalten
680,20110923,    2,    0, Aalten
680,20110924,    0,    0, Aalten
680,20110925,    0,    0, Aalten
680,20110926,    0,    0, Aalten
680,20110927,    0,    0, Aalten
680,20110928,    0,    0, Aalten
680,20110929,    0,    0, Aalten
680,20110930,    0,    0, Aalten
680,20111001,    0,    0, Aalten
680,20111002,    0,    0, Aalten
680,20111003,    0,    0, Aalten
680,20111004,    0,    0, Aalten
680,20111005,    0,    0, Aalten
680,20111006,    5,    0, Aalten
680,20111007,  150,    0, Aalten
680,20111008,  105,    0, Aalten
680,20111009,   10,    0, Aalten
680,20111010,   83,    0, Aalten
680,20111011,    7,    0, Aalten
680,20111012,  178,    0, Aalten
680,20111013,   84,    0, Aalten
680,20111014,    3,    0, Aalten
680,20111015,    0,    0, Aalten
680,20111016,    0,    0, Aalten
680,20111017,    0,    0, Aalten
680,20111018,   10,    0, Aalten
680,20111019,   61,    0, Aalten
680,20111020,  153,    0, Aalten
680,20111021,    2,    0, Aalten
680,20111022,    0,    0, Aalten
680,20111023,    0,    0, Aalten
680,20111024,    0,    0, Aalten
680,20111025,    0,    0, Aalten
680,20111026,   15,    0, Aalten
680,20111027,    0,    0, Aalten
680,20111028,    0,    0, Aalten
680,20111029,    0,    0, Aalten
680,20111030,    0,    0, Aalten
680,20111031,    0,    0, Aalten
680,20111101,    0,    0, Aalten
680,20111102,   12,    0, Aalten
680,20111103,    0,    0, Aalten
680,20111104,   13,    0, Aalten
680,20111105,    0,    0, Aalten
680,20111106,    0,    0, Aalten
680,20111107,    0,    0, Aalten
680,20111108,    0,    0, Aalten
680,20111109,    0,    0, Aalten
680,20111110,    0,    0, Aalten
680,20111111,    0,    0, Aalten
680,20111112,    0,    0, Aalten
680,20111113,    0,    0, Aalten
680,20111114,    0,    0, Aalten
680,20111115,    0,    0, Aalten
680,20111116,    0,    0, Aalten
680,20111117,    0,    0, Aalten
680,20111118,    0,    0, Aalten
680,20111119,    0,    0, Aalten
680,20111120,    0,    0, Aalten
680,20111121,    0,    0, Aalten
680,20111122,    0,    0, Aalten
680,20111123,   30,    0, Aalten
680,20111124,    4,    0, Aalten
680,20111125,    0,    0, Aalten
680,20111126,   12,    0, Aalten
680,20111127,    0,    0, Aalten
680,20111128,   20,    0, Aalten
680,20111129,    2,    0, Aalten
680,20111130,    3,    0, Aalten
680,20111201,    6,    0, Aalten
680,20111202,   60,    0, Aalten
680,20111203,   45,    0, Aalten
680,20111204,   39,    0, Aalten
680,20111205,   45,    0, Aalten
680,20111206,    5,    0, Aalten
680,20111207,   51,    0, Aalten
680,20111208,   58,    0, Aalten
680,20111209,   65,    0, Aalten
680,20111210,   10,    0, Aalten
680,20111211,    0,    0, Aalten
680,20111212,   28,    0, Aalten
680,20111213,   66,    0, Aalten
680,20111214,  111,    0, Aalten
680,20111215,   35,    0, Aalten
680,20111216,  178,    0, Aalten
680,20111217,   56,    0, Aalten
680,20111218,   30,    0, Aalten
680,20111219,   20,    0, Aalten
680,20111220,   76,  998, Aalten
680,20111221,    3,    0, Aalten
680,20111222,   54,    0, Aalten
680,20111223,   17,    0, Aalten
680,20111224,   58,    0, Aalten
680,20111225,    6,    0, Aalten
680,20111226,   15,    0, Aalten
680,20111227,   10,    0, Aalten
680,20111228,    0,    0, Aalten
680,20111229,    3,    0, Aalten
680,20111230,  102,    0, Aalten
680,20111231,   30,    0, Aalten
680,20120101,   55,    0, Aalten
680,20120102,  138,    0, Aalten
680,20120103,    2,    0, Aalten
680,20120104,  102,    0, Aalten
680,20120105,  193,    0, Aalten
680,20120106,   90,    0, Aalten
680,20120107,   26,    0, Aalten
680,20120108,   40,    0, Aalten
680,20120109,   20,    0, Aalten
680,20120110,    3,    0, Aalten
680,20120111,    1,    0, Aalten
680,20120112,    8,    0, Aalten
680,20120113,   26,    0, Aalten
680,20120114,    0,    0, Aalten
680,20120115,    0,    0, Aalten
680,20120116,    0,    0, Aalten
680,20120117,    0,    0, Aalten
680,20120118,    0,    0, Aalten
680,20120119,   98,    0, Aalten
680,20120120,  109,    0, Aalten
680,20120121,  180,    0, Aalten
680,20120122,   53,    0, Aalten
680,20120123,   50,    0, Aalten
680,20120124,   33,    0, Aalten
680,20120125,    2,    0, Aalten
680,20120126,    0,    0, Aalten
680,20120127,   15,    0, Aalten
680,20120128,    0,    0, Aalten
680,20120129,    0,    0, Aalten
680,20120130,    3,  998, Aalten
680,20120131,    0,    0, Aalten
680,20120201,    0,    0, Aalten
680,20120202,    0,    0, Aalten
680,20120203,    0,    0, Aalten
680,20120204,    4,  998, Aalten
680,20120205,    0,  998, Aalten
680,20120206,    0,  998, Aalten
680,20120207,    0,  998, Aalten
680,20120208,    0,  998, Aalten
680,20120209,    0,    0, Aalten
680,20120210,    0,    0, Aalten
680,20120211,    0,    0, Aalten
680,20120212,    0,    0, Aalten
680,20120213,    2,  998, Aalten
680,20120214,   22,    0, Aalten
680,20120215,   37,    0, Aalten
680,20120216,    4,    0, Aalten
680,20120217,   18,    0, Aalten
680,20120218,    0,    0, Aalten
680,20120219,   70,    0, Aalten
680,20120220,   13,    0, Aalten
680,20120221,    8,    0, Aalten
680,20120222,    2,    0, Aalten
680,20120223,   12,    0, Aalten
680,20120224,    1,    0, Aalten
680,20120225,   14,    0, Aalten
680,20120226,    0,    0, Aalten
680,20120227,    0,    0, Aalten
680,20120228,    5,    0, Aalten
680,20120229,   14,    0, Aalten
680,20120301,    4,    0, Aalten
680,20120302,    0,    0, Aalten
680,20120303,    0,    0, Aalten
680,20120304,    0,    0, Aalten
680,20120305,   58,    0, Aalten
680,20120306,    0,    0, Aalten
680,20120307,    0,    0, Aalten
680,20120308,   98,    0, Aalten
680,20120309,    0,    0, Aalten
680,20120310,    0,    0, Aalten
680,20120311,    4,    0, Aalten
680,20120312,    0,    0, Aalten
680,20120313,    0,    0, Aalten
680,20120314,    0,    0, Aalten
680,20120315,    0,    0, Aalten
680,20120316,    0,    0, Aalten
680,20120317,    0,    0, Aalten
680,20120318,    7,    0, Aalten
680,20120319,    0,    0, Aalten
680,20120320,    0,    0, Aalten
680,20120321,    0,    0, Aalten
680,20120322,    0,    0, Aalten
680,20120323,    0,    0, Aalten
680,20120324,    0,    0, Aalten
680,20120325,    0,    0, Aalten
680,20120326,    0,    0, Aalten
680,20120327,    0,    0, Aalten
680,20120328,    0,    0, Aalten
680,20120329,    0,    0, Aalten
680,20120330,    4,    0, Aalten
680,20120331,    0,    0, Aalten
680,20120401,    0,    0, Aalten
680,20120402,    2,    0, Aalten
680,20120403,    0,    0, Aalten
680,20120404,    0,    0, Aalten
680,20120405,    0,    0, Aalten
680,20120406,    0,    0, Aalten
680,20120407,   15,    0, Aalten
680,20120408,    0,    0, Aalten
680,20120409,   40,    0, Aalten
680,20120410,   75,    0, Aalten
680,20120411,  117,    0, Aalten
680,20120412,   14,    0, Aalten
680,20120413,    2,    0, Aalten
680,20120414,    0,    0, Aalten
680,20120415,    5,    0, Aalten
680,20120416,    0,    0, Aalten
680,20120417,    0,    0, Aalten
680,20120418,    9,    0, Aalten
680,20120419,   31,    0, Aalten
680,20120420,    2,    0, Aalten
680,20120421,   12,    0, Aalten
680,20120422,   28,    0, Aalten
680,20120423,   15,    0, Aalten
680,20120424,    7,    0, Aalten
680,20120425,   15,    0, Aalten
680,20120426,   23,    0, Aalten
680,20120427,    4,    0, Aalten
680,20120428,   40,    0, Aalten
680,20120429,    0,    0, Aalten
680,20120430,    0,    0, Aalten
680,20120501,   27,    0, Aalten
680,20120502,    0,    0, Aalten
680,20120503,   93,    0, Aalten
680,20120504,    0,    0, Aalten
680,20120505,    0,    0, Aalten
680,20120506,   30,    0, Aalten
680,20120507,   10,    0, Aalten
680,20120508,    1,    0, Aalten
680,20120509,   17,    0, Aalten
680,20120510,   21,    0, Aalten
680,20120511,  126,    0, Aalten
680,20120512,    8,    0, Aalten
680,20120513,    0,    0, Aalten
680,20120514,    0,    0, Aalten
680,20120515,   10,    0, Aalten
680,20120516,   68,    0, Aalten
680,20120517,   10,    0, Aalten
680,20120518,    0,    0, Aalten
680,20120519,    0,    0, Aalten
680,20120520,    0,    0, Aalten
680,20120521,   28,    0, Aalten
680,20120522,    0,    0, Aalten
680,20120523,    0,    0, Aalten
680,20120524,   70,    0, Aalten
680,20120525,    0,    0, Aalten
680,20120526,    0,    0, Aalten
680,20120527,    0,    0, Aalten
680,20120528,    0,    0, Aalten
680,20120529,    0,    0, Aalten
680,20120530,    0,    0, Aalten
680,20120531,  120,    0, Aalten
680,20120601,   68,    0, Aalten
680,20120602,    0,    0, Aalten
680,20120603,   50,    0, Aalten
680,20120604,   60,    0, Aalten
680,20120605,  140,    0, Aalten
680,20120606,   24,    0, Aalten
680,20120607,   51,    0, Aalten
680,20120608,  103,    0, Aalten
680,20120609,    4,    0, Aalten
680,20120610,    0,    0, Aalten
680,20120611,    0,    0, Aalten
680,20120612,   16,    0, Aalten
680,20120613,    0,    0, Aalten
680,20120614,    0,    0, Aalten
680,20120615,    0,    0, Aalten
680,20120616,   80,    0, Aalten
680,20120617,   30,    0, Aalten
680,20120618,   74,    0, Aalten
680,20120619,    2,    0, Aalten
680,20120620,    4,    0, Aalten
680,20120621,    0,    0, Aalten
680,20120622,   33,    0, Aalten
680,20120623,   35,    0, Aalten
680,20120624,    6,    0, Aalten
680,20120625,  133,    0, Aalten
680,20120626,    2,    0, Aalten
680,20120627,    3,    0, Aalten
680,20120628,    4,    0, Aalten
680,20120629,    7,    0, Aalten
680,20120630,    2,    0, Aalten
680,20120701,    0,    0, Aalten
680,20120702,    5,    0, Aalten
680,20120703,    0,    0, Aalten
680,20120704,    0,    0, Aalten
680,20120705,    0,    0, Aalten
680,20120706,   22,    0, Aalten
680,20120707,    0,    0, Aalten
680,20120708,    6,    0, Aalten
680,20120709,   90,    0, Aalten
680,20120710,    9,    0, Aalten
680,20120711,    2,    0, Aalten
680,20120712,   33,    0, Aalten
680,20120713,   89,    0, Aalten
680,20120714,   40,    0, Aalten
680,20120715,  107,    0, Aalten
680,20120716,    5,    0, Aalten
680,20120717,  152,    0, Aalten
680,20120718,    5,    0, Aalten
680,20120719,   60,    0, Aalten
680,20120720,   30,    0, Aalten
680,20120721,    1,    0, Aalten
680,20120722,    0,    0, Aalten
680,20120723,    0,    0, Aalten
680,20120724,    0,    0, Aalten
680,20120725,    0,    0, Aalten
680,20120726,    0,    0, Aalten
680,20120727,    0,    0, Aalten
680,20120728,  190,    0, Aalten
680,20120729,  210,    0, Aalten
680,20120730,    9,    0, Aalten
680,20120731,   33,    0, Aalten
680,20120801,    8,    0, Aalten
680,20120802,    0,    0, Aalten
680,20120803,    2,    0, Aalten
680,20120804,    0,    0, Aalten
680,20120805,    0,    0, Aalten
680,20120806,   32,    0, Aalten
680,20120807,    4,    0, Aalten
680,20120808,   15,    0, Aalten
680,20120809,    0,    0, Aalten
680,20120810,    0,    0, Aalten
680,20120811,    0,    0, Aalten
680,20120812,    0,    0, Aalten
680,20120813,    0,    0, Aalten
680,20120814,    1,    0, Aalten
680,20120815,    8,    0, Aalten
680,20120816,   17,    0, Aalten
680,20120817,    0,    0, Aalten
680,20120818,    0,    0, Aalten
680,20120819,    0,    0, Aalten
680,20120820,    0,    0, Aalten
680,20120821,    0,    0, Aalten
680,20120822,    0,    0, Aalten
680,20120823,    0,    0, Aalten
680,20120824,   13,    0, Aalten
680,20120825,   30,    0, Aalten
680,20120826,   25,    0, Aalten
680,20120827,   90,    0, Aalten
680,20120828,    5,    0, Aalten
680,20120829,    0,    0, Aalten
680,20120830,    0,    0, Aalten
680,20120831,    0,    0, Aalten
680,20120901,   35,    0, Aalten
680,20120902,    0,    0, Aalten
680,20120903,    0,    0, Aalten
680,20120904,    0,    0, Aalten
680,20120905,    0,    0, Aalten
680,20120906,    0,    0, Aalten
680,20120907,    0,    0, Aalten
680,20120908,    0,    0, Aalten
680,20120909,    0,    0, Aalten
680,20120910,    0,    0, Aalten
680,20120911,   23,    0, Aalten
680,20120912,   29,    0, Aalten
680,20120913,    5,    0, Aalten
680,20120914,    1,    0, Aalten
680,20120915,   21,    0, Aalten
680,20120916,    0,    0, Aalten
680,20120917,    0,    0, Aalten
680,20120918,    6,    0, Aalten
680,20120919,    7,    0, Aalten
680,20120920,   64,    0, Aalten
680,20120921,    1,    0, Aalten
680,20120922,    0,    0, Aalten
680,20120923,    0,    0, Aalten
680,20120924,  181,    0, Aalten
680,20120925,   85,    0, Aalten
680,20120926,   61,    0, Aalten
680,20120927,   55,    0, Aalten
680,20120928,   68,    0, Aalten
680,20120929,    4,    0, Aalten
680,20120930,    3,    0, Aalten
680,20121001,    0,    0, Aalten
680,20121002,   30,    0, Aalten
680,20121003,   10,    0, Aalten
680,20121004,  197,    0, Aalten
680,20121005,  111,    0, Aalten
680,20121006,   95,    0, Aalten
680,20121007,   70,    0, Aalten
680,20121008,    2,    0, Aalten
680,20121009,    0,    0, Aalten
680,20121010,    0,    0, Aalten
680,20121011,    0,    0, Aalten
680,20121012,   30,    0, Aalten
680,20121013,   34,    0, Aalten
680,20121014,  150,    0, Aalten
680,20121015,    8,    0, Aalten
680,20121016,    1,    0, Aalten
680,20121017,   22,    0, Aalten
680,20121018,   19,    0, Aalten
680,20121019,    5,    0, Aalten
680,20121020,    0,    0, Aalten
680,20121021,    0,    0, Aalten
680,20121022,    2,    0, Aalten
680,20121023,    0,    0, Aalten
680,20121024,    0,    0, Aalten
680,20121025,    0,    0, Aalten
680,20121026,    0,    0, Aalten
680,20121027,    0,    0, Aalten
680,20121028,    0,    0, Aalten
680,20121029,    1,    0, Aalten
680,20121030,   90,    0, Aalten
680,20121031,    0,    0, Aalten
680,20121101,    0,    0, Aalten
680,20121102,   28,    0, Aalten
680,20121103,   15,    0, Aalten
680,20121104,   25,    0, Aalten
680,20121105,   54,    0, Aalten
680,20121106,   15,    0, Aalten
680,20121107,   43,    0, Aalten
680,20121108,    2,    0, Aalten
680,20121109,   13,    0, Aalten
680,20121110,   14,    0, Aalten
680,20121111,    5,    0, Aalten
680,20121112,    0,    0, Aalten
680,20121113,    1,    0, Aalten
680,20121114,    0,    0, Aalten
680,20121115,    0,    0, Aalten
680,20121116,    0,    0, Aalten
680,20121117,    0,    0, Aalten
680,20121118,   31,    0, Aalten
680,20121119,   20,    0, Aalten
680,20121120,    0,    0, Aalten
680,20121121,    0,    0, Aalten
680,20121122,    0,    0, Aalten
680,20121123,    0,    0, Aalten
680,20121124,   45,    0, Aalten
680,20121125,   13,    0, Aalten
680,20121126,    0,    0, Aalten
680,20121127,   43,    0, Aalten
680,20121128,    0,    0, Aalten
680,20121129,    3,    0, Aalten
680,20121130,    0,    0, Aalten
680,20121201,    0,    0, Aalten
680,20121202,   46,    0, Aalten
680,20121203,   15,    0, Aalten
680,20121204,   33,    0, Aalten
680,20121205,   38,    0, Aalten
680,20121206,    3,  998, Aalten
680,20121207,   10,    3, Aalten
680,20121208,    8,  998, Aalten
680,20121209,   53,  998, Aalten
680,20121210,   65,    0, Aalten
680,20121211,    7,  998, Aalten
680,20121212,   12,    1, Aalten
680,20121213,   32,    3, Aalten
680,20121214,    9,  998, Aalten
680,20121215,   85,    0, Aalten
680,20121216,   23,    0, Aalten
680,20121217,   20,    0, Aalten
680,20121218,   67,    0, Aalten
680,20121219,   35,    0, Aalten
680,20121220,    0,    0, Aalten
680,20121221,   63,    0, Aalten
680,20121222,   25,    0, Aalten
680,20121223,  232,    0, Aalten
680,20121224,   80,    0, Aalten
680,20121225,   55,    0, Aalten
680,20121226,  105,    0, Aalten
680,20121227,   59,    0, Aalten
680,20121228,   21,    0, Aalten
680,20121229,   20,    0, Aalten
680,20121230,   30,    0, Aalten
680,20121231,    7,    0, Aalten
680,20130101,  100,    0, Aalten
680,20130102,   47,    0, Aalten
680,20130103,   17,    0, Aalten
680,20130104,    2,    0, Aalten
680,20130105,    2,    0, Aalten
680,20130106,    2,    0, Aalten
680,20130107,    0,    0, Aalten
680,20130108,    1,    0, Aalten
680,20130109,   20,    0, Aalten
680,20130110,   72,    0, Aalten
680,20130111,   38,    0, Aalten
680,20130112,    0,    0, Aalten
680,20130113,    0,  998, Aalten
680,20130114,    3,  998, Aalten
680,20130115,   13,    2, Aalten
680,20130116,   35,    7, Aalten
680,20130117,    0,    6, Aalten
680,20130118,    0,    5, Aalten
680,20130119,    0,    5, Aalten
680,20130120,    0,    5, Aalten
680,20130121,   27,    7, Aalten
680,20130122,    4,    5, Aalten
680,20130123,    2,    5, Aalten
680,20130124,    0,    5, Aalten
680,20130125,    0,    4, Aalten
680,20130126,    0,    4, Aalten
680,20130127,   10,  998, Aalten
680,20130128,   37,  998, Aalten
680,20130129,   45,    0, Aalten
680,20130130,   50,    0, Aalten
680,20130131,   77,    0, Aalten
680,20130201,   29,    0, Aalten
680,20130202,   70,    0, Aalten
680,20130203,   10,    0, Aalten
680,20130204,  107,    0, Aalten
680,20130205,   41,    0, Aalten
680,20130206,   66,  998, Aalten
680,20130207,    2,  998, Aalten
680,20130208,   30,  998, Aalten
680,20130209,    6,    2, Aalten
680,20130210,    6,  998, Aalten
680,20130211,    0,  998, Aalten
680,20130212,    0,    0, Aalten
680,20130213,    0,    0, Aalten
680,20130214,    0,    0, Aalten
680,20130215,   16,  998, Aalten
680,20130216,    3,    0, Aalten
680,20130217,    0,    0, Aalten
680,20130218,    0,    0, Aalten
680,20130219,    0,    0, Aalten
680,20130220,   18,    0, Aalten
680,20130221,    0,    0, Aalten
680,20130222,    0,    0, Aalten
680,20130223,    0,    0, Aalten
680,20130224,   40,    6, Aalten
680,20130225,    9,  998, Aalten
680,20130226,    3,    0, Aalten
680,20130227,    0,    0, Aalten
680,20130228,    0,    0, Aalten
680,20130301,    2,    0, Aalten
680,20130302,    0,    0, Aalten
680,20130303,    3,    0, Aalten
680,20130304,    0,    0, Aalten
680,20130305,    0,    0, Aalten
680,20130306,    0,    0, Aalten
680,20130307,    0,    0, Aalten
680,20130308,    3,    0, Aalten
680,20130309,   60,    0, Aalten
680,20130310,  284,  998, Aalten
680,20130311,    5,  998, Aalten
680,20130312,    1,  998, Aalten
680,20130313,    0,  998, Aalten
680,20130314,    2,  997, Aalten
680,20130315,    2,    0, Aalten
680,20130316,    4,    0, Aalten
680,20130317,   30,    0, Aalten
680,20130318,   25,    0, Aalten
680,20130319,    0,    0, Aalten
680,20130320,    2,    0, Aalten
680,20130321,   33,  998, Aalten
680,20130322,    0,    0, Aalten
680,20130323,    0,    0, Aalten
680,20130324,    0,    0, Aalten
680,20130325,    0,    0, Aalten
680,20130326,    0,    0, Aalten
680,20130327,    0,    0, Aalten
680,20130328,    0,    0, Aalten
680,20130329,    4,    0, Aalten
680,20130330,    0,  998, Aalten
680,20130331,    4,  998, Aalten
680,20130401,    0,    0, Aalten
680,20130402,    0,    0, Aalten
680,20130403,    0,    0, Aalten
680,20130404,    0,    0, Aalten
680,20130405,    0,    0, Aalten
680,20130406,    0,    0, Aalten
680,20130407,    0,    0, Aalten
680,20130408,    0,    0, Aalten
680,20130409,    0,    0, Aalten
680,20130410,   76,    0, Aalten
680,20130411,   85,    0, Aalten
680,20130412,   28,    0, Aalten
680,20130413,   48,    0, Aalten
680,20130414,    2,    0, Aalten
680,20130415,    0,    0, Aalten
680,20130416,   10,    0, Aalten
680,20130417,   20,    0, Aalten
680,20130418,    0,    0, Aalten
680,20130419,    0,    0, Aalten
680,20130420,   36,    0, Aalten
680,20130421,    0,    0, Aalten
680,20130422,    0,    0, Aalten
680,20130423,    0,    0, Aalten
680,20130424,    6,    0, Aalten
680,20130425,    0,    0, Aalten
680,20130426,    0,    0, Aalten
680,20130427,  102,    0, Aalten
680,20130428,    0,    0, Aalten
680,20130429,    0,    0, Aalten
680,20130430,    4,    0, Aalten
680,20130501,    0,    0, Aalten
680,20130502,    0,    0, Aalten
680,20130503,    0,    0, Aalten
680,20130504,    0,    0, Aalten
680,20130505,    0,    0, Aalten
680,20130506,    0,    0, Aalten
680,20130507,    0,    0, Aalten
680,20130508,   54,    0, Aalten
