DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
688,20110304,    0,    0, Hupsel
688,20110305,    0,    0, Hupsel
688,20110306,    0,    0, Hupsel
688,20110307,    0,    0, Hupsel
688,20110308,    0,    0, Hupsel
688,20110309,    0,    0, Hupsel
688,20110310,    4,    0, Hupsel
688,20110311,    0,    0, Hupsel
688,20110312,    0,    0, Hupsel
688,20110313,    0,    0, Hupsel
688,20110314,   49,    0, Hupsel
688,20110315,    0,    0, Hupsel
688,20110316,    0,    0, Hupsel
688,20110317,    0,    0, Hupsel
688,20110318,    1,    0, Hupsel
688,20110319,   43,    0, Hupsel
688,20110320,    0,    0, Hupsel
688,20110321,    0,    0, Hupsel
688,20110322,    0,    0, Hupsel
688,20110323,    0,    0, Hupsel
688,20110324,    0,    0, Hupsel
688,20110325,    0,    0, Hupsel
688,20110326,    0,    0, Hupsel
688,20110327,    0,    0, Hupsel
688,20110328,    0,    0, Hupsel
688,20110329,    0,    0, Hupsel
688,20110330,    0,    0, Hupsel
688,20110331,   50,    0, Hupsel
688,20110401,   51,    0, Hupsel
688,20110402,    1,    0, Hupsel
688,20110403,   43,    0, Hupsel
688,20110404,   14,    0, Hupsel
688,20110405,    0,    0, Hupsel
688,20110406,    5,    0, Hupsel
688,20110407,    0,    0, Hupsel
688,20110408,    0,    0, Hupsel
688,20110409,    0,    0, Hupsel
688,20110410,    0,    0, Hupsel
688,20110411,    0,    0, Hupsel
688,20110412,   35,    0, Hupsel
688,20110413,    6,    0, Hupsel
688,20110414,    0,    0, Hupsel
688,20110415,    0,    0, Hupsel
688,20110416,    0,    0, Hupsel
688,20110417,    0,    0, Hupsel
688,20110418,    0,    0, Hupsel
688,20110419,    0,    0, Hupsel
688,20110420,    0,    0, Hupsel
688,20110421,    0,    0, Hupsel
688,20110422,    0,    0, Hupsel
688,20110423,    0,    0, Hupsel
688,20110424,    0,    0, Hupsel
688,20110425,    0,    0, Hupsel
688,20110426,    0,    0, Hupsel
688,20110427,    2,    0, Hupsel
688,20110428,   37,    0, Hupsel
688,20110429,   24,    0, Hupsel
688,20110430,    0,    0, Hupsel
688,20110501,    0,    0, Hupsel
688,20110502,    0,    0, Hupsel
688,20110503,    0,    0, Hupsel
688,20110504,    1,    0, Hupsel
688,20110505,    0,    0, Hupsel
688,20110506,    0,    0, Hupsel
688,20110507,    0,    0, Hupsel
688,20110508,    0,    0, Hupsel
688,20110509,    0,    0, Hupsel
688,20110510,    0,    0, Hupsel
688,20110511,   13,    0, Hupsel
688,20110512,    0,    0, Hupsel
688,20110513,   17,    0, Hupsel
688,20110514,    0,    0, Hupsel
688,20110515,   20,    0, Hupsel
688,20110516,   29,    0, Hupsel
688,20110517,   39,    0, Hupsel
688,20110518,    1,    0, Hupsel
688,20110519,    0,    0, Hupsel
688,20110520,    0,    0, Hupsel
688,20110521,    0,    0, Hupsel
688,20110522,   20,    0, Hupsel
688,20110523,    0,    0, Hupsel
688,20110524,    0,    0, Hupsel
688,20110525,    0,    0, Hupsel
688,20110526,    0,    0, Hupsel
688,20110527,    3,    0, Hupsel
688,20110528,    0,    0, Hupsel
688,20110529,    5,    0, Hupsel
688,20110530,    0,    0, Hupsel
688,20110531,   23,    0, Hupsel
688,20110601,   16,    0, Hupsel
688,20110602,    0,    0, Hupsel
688,20110603,    0,    0, Hupsel
688,20110604,    0,    0, Hupsel
688,20110605,   75,    0, Hupsel
688,20110606,    3,    0, Hupsel
688,20110607,    4,    0, Hupsel
688,20110608,   37,    0, Hupsel
688,20110609,    0,    0, Hupsel
688,20110610,    0,    0, Hupsel
688,20110611,   64,    0, Hupsel
688,20110612,    6,    0, Hupsel
688,20110613,    0,    0, Hupsel
688,20110614,    1,    0, Hupsel
688,20110615,    1,    0, Hupsel
688,20110616,    0,    0, Hupsel
688,20110617,  103,    0, Hupsel
688,20110618,   17,    0, Hupsel
688,20110619,   70,    0, Hupsel
688,20110620,   17,    0, Hupsel
688,20110621,    2,    0, Hupsel
688,20110622,   22,    0, Hupsel
688,20110623,   11,    0, Hupsel
688,20110624,    9,    0, Hupsel
688,20110625,   16,    0, Hupsel
688,20110626,   46,    0, Hupsel
688,20110627,    0,    0, Hupsel
688,20110628,    0,    0, Hupsel
688,20110629,   69,    0, Hupsel
688,20110630,   19,    0, Hupsel
688,20110701,   16,    0, Hupsel
688,20110702,   96,    0, Hupsel
688,20110703,    0,    0, Hupsel
688,20110704,    0,    0, Hupsel
688,20110705,    0,    0, Hupsel
688,20110706,    0,    0, Hupsel
688,20110707,    3,    0, Hupsel
688,20110708,    3,    0, Hupsel
688,20110709,    0,    0, Hupsel
688,20110710,    7,    0, Hupsel
688,20110711,    0,    0, Hupsel
688,20110712,    0,    0, Hupsel
688,20110713,   26,    0, Hupsel
688,20110714,   25,    0, Hupsel
688,20110715,  184,    0, Hupsel
688,20110716,    0,    0, Hupsel
688,20110717,  318,    0, Hupsel
688,20110718,    0,    0, Hupsel
688,20110719,    9,    0, Hupsel
688,20110720,    8,    0, Hupsel
688,20110721,    0,    0, Hupsel
688,20110722,    2,    0, Hupsel
688,20110723,    0,    0, Hupsel
688,20110724,   89,    0, Hupsel
688,20110725,   79,    0, Hupsel
688,20110726,    6,    0, Hupsel
688,20110727,   39,    0, Hupsel
688,20110728,    3,    0, Hupsel
688,20110729,  113,    0, Hupsel
688,20110730,    1,    0, Hupsel
688,20110731,    0,    0, Hupsel
688,20110801,    0,    0, Hupsel
688,20110802,    0,    0, Hupsel
688,20110803,    0,    0, Hupsel
688,20110804,  283,    0, Hupsel
688,20110805,   24,    0, Hupsel
688,20110806,    6,    0, Hupsel
688,20110807,   53,    0, Hupsel
688,20110808,   20,    0, Hupsel
688,20110809,  199,    0, Hupsel
688,20110810,    9,    0, Hupsel
688,20110811,    0,    0, Hupsel
688,20110812,   18,    0, Hupsel
688,20110813,   99,    0, Hupsel
688,20110814,  178,    0, Hupsel
688,20110815,   17,    0, Hupsel
688,20110816,    0,    0, Hupsel
688,20110817,    0,    0, Hupsel
688,20110818,    0,    0, Hupsel
688,20110819,  126,    0, Hupsel
688,20110820,    0,    0, Hupsel
688,20110821,    0,    0, Hupsel
688,20110822,   29,    0, Hupsel
688,20110823,   73,    0, Hupsel
688,20110824,  174,    0, Hupsel
688,20110825,    0,    0, Hupsel
688,20110826,    0,    0, Hupsel
688,20110827,  197,    0, Hupsel
688,20110828,   36,    0, Hupsel
688,20110829,   71,    0, Hupsel
688,20110830,    5,    0, Hupsel
688,20110831,   41,    0, Hupsel
688,20110901,   28,    0, Hupsel
688,20110902,    0,    0, Hupsel
688,20110903,    0,    0, Hupsel
688,20110904,   23,    0, Hupsel
688,20110905,    0,    0, Hupsel
688,20110906,   50,    0, Hupsel
688,20110907,  167,    0, Hupsel
688,20110908,  230,    0, Hupsel
688,20110909,   96,    0, Hupsel
688,20110910,    4,    0, Hupsel
688,20110911,    0,    0, Hupsel
688,20110912,    1,    0, Hupsel
688,20110913,    0,    0, Hupsel
688,20110914,    8,    0, Hupsel
688,20110915,    0,    0, Hupsel
688,20110916,    0,    0, Hupsel
688,20110917,    5,    0, Hupsel
688,20110918,   36,    0, Hupsel
688,20110919,    1,    0, Hupsel
688,20110920,    0,    0, Hupsel
688,20110921,    0,    0, Hupsel
688,20110922,    0,    0, Hupsel
688,20110923,    0,    0, Hupsel
688,20110924,    0,    0, Hupsel
688,20110925,    0,    0, Hupsel
688,20110926,    0,    0, Hupsel
688,20110927,    0,    0, Hupsel
688,20110928,    0,    0, Hupsel
688,20110929,    0,    0, Hupsel
688,20110930,    0,    0, Hupsel
688,20111001,    0,    0, Hupsel
688,20111002,    0,    0, Hupsel
688,20111003,    0,    0, Hupsel
688,20111004,    0,    0, Hupsel
688,20111005,    1,    0, Hupsel
688,20111006,    0,    0, Hupsel
688,20111007,  148,    0, Hupsel
688,20111008,   97,    0, Hupsel
688,20111009,   18,    0, Hupsel
688,20111010,   75,    0, Hupsel
688,20111011,    7,    0, Hupsel
688,20111012,  178,    0, Hupsel
688,20111013,   61,    0, Hupsel
688,20111014,    1,    0, Hupsel
688,20111015,    0,    0, Hupsel
688,20111016,    0,    0, Hupsel
688,20111017,    0,    0, Hupsel
688,20111018,   29,    0, Hupsel
688,20111019,   20,    0, Hupsel
688,20111020,   26,    0, Hupsel
688,20111021,    0,    0, Hupsel
688,20111022,    0,    0, Hupsel
688,20111023,    0,    0, Hupsel
688,20111024,    0,    0, Hupsel
688,20111025,    0,    0, Hupsel
688,20111026,   36,    0, Hupsel
688,20111027,    0,    0, Hupsel
688,20111028,    0,    0, Hupsel
688,20111029,    0,    0, Hupsel
688,20111030,    0,    0, Hupsel
688,20111031,    0,    0, Hupsel
688,20111101,    0,    0, Hupsel
688,20111102,   10,    0, Hupsel
688,20111103,    0,    0, Hupsel
688,20111104,    7,    0, Hupsel
688,20111105,    0,    0, Hupsel
688,20111106,    0,    0, Hupsel
688,20111107,    0,    0, Hupsel
688,20111108,    0,    0, Hupsel
688,20111109,    0,    0, Hupsel
688,20111110,    0,    0, Hupsel
688,20111111,    0,    0, Hupsel
688,20111112,    0,    0, Hupsel
688,20111113,    0,    0, Hupsel
688,20111114,    0,    0, Hupsel
688,20111115,    0,    0, Hupsel
688,20111116,    0,    0, Hupsel
688,20111117,    0,    0, Hupsel
688,20111118,    0,    0, Hupsel
688,20111119,    0,    0, Hupsel
688,20111120,    0,    0, Hupsel
688,20111121,    0,    0, Hupsel
688,20111122,    0,    0, Hupsel
688,20111123,   10,    0, Hupsel
688,20111124,    0,    0, Hupsel
688,20111125,    0,    0, Hupsel
688,20111126,    5,    0, Hupsel
688,20111127,    0,    0, Hupsel
688,20111128,   25,    0, Hupsel
688,20111129,    0,    0, Hupsel
688,20111130,   10,    0, Hupsel
688,20111201,    6,    0, Hupsel
688,20111202,   65,    0, Hupsel
688,20111203,   47,    0, Hupsel
688,20111204,   40,    0, Hupsel
688,20111205,   44,    0, Hupsel
688,20111206,   72,    0, Hupsel
688,20111207,  114,    0, Hupsel
688,20111208,   50,    0, Hupsel
688,20111209,   72,    0, Hupsel
688,20111210,   38,    0, Hupsel
688,20111211,    0,    0, Hupsel
688,20111212,   19,    0, Hupsel
688,20111213,   70,    0, Hupsel
688,20111214,  123,    0, Hupsel
688,20111215,   11,    0, Hupsel
688,20111216,  168,    0, Hupsel
688,20111217,   64,    0, Hupsel
688,20111218,   34,    0, Hupsel
688,20111219,   28,    0, Hupsel
688,20111220,   47,  998, Hupsel
688,20111221,    7,    0, Hupsel
688,20111222,   33,    0, Hupsel
688,20111223,   15,    0, Hupsel
688,20111224,   54,    0, Hupsel
688,20111225,    7,    0, Hupsel
688,20111226,   10,    0, Hupsel
688,20111227,    4,    0, Hupsel
688,20111228,    0,    0, Hupsel
688,20111229,    2,    0, Hupsel
688,20111230,   61,    0, Hupsel
688,20111231,   35,    0, Hupsel
688,20120101,   60,    0, Hupsel
688,20120102,  128,    0, Hupsel
688,20120103,    2,    0, Hupsel
688,20120104,   81,    0, Hupsel
688,20120105,  149,    0, Hupsel
688,20120106,   30,    0, Hupsel
688,20120107,   20,    0, Hupsel
688,20120108,   32,    0, Hupsel
688,20120109,   23,    0, Hupsel
688,20120110,    5,    0, Hupsel
688,20120111,    2,    0, Hupsel
688,20120112,    3,    0, Hupsel
688,20120113,   30,    0, Hupsel
688,20120114,    0,    0, Hupsel
688,20120115,    0,    0, Hupsel
688,20120116,    0,    0, Hupsel
688,20120117,    0,    0, Hupsel
688,20120118,    0,    0, Hupsel
688,20120119,   93,    0, Hupsel
688,20120120,   74,    0, Hupsel
688,20120121,   93,    0, Hupsel
688,20120122,   20,    0, Hupsel
688,20120123,   52,    0, Hupsel
688,20120124,   86,    0, Hupsel
688,20120125,    0,    0, Hupsel
688,20120126,    0,    0, Hupsel
688,20120127,   17,    0, Hupsel
688,20120128,    0,    0, Hupsel
688,20120129,    0,    0, Hupsel
688,20120130,    2,  998, Hupsel
688,20120131,    0,    0, Hupsel
688,20120201,    0,    0, Hupsel
688,20120202,    0,    0, Hupsel
688,20120203,    0,    0, Hupsel
688,20120204,    3,  998, Hupsel
688,20120205,    0,    0, Hupsel
688,20120206,    0,    0, Hupsel
688,20120207,    0,    0, Hupsel
688,20120208,    0,    0, Hupsel
688,20120209,    0,    0, Hupsel
688,20120210,    0,    0, Hupsel
688,20120211,    0,    0, Hupsel
688,20120212,    0,    0, Hupsel
688,20120213,    7,    0, Hupsel
688,20120214,   25,    0, Hupsel
688,20120215,   26,    0, Hupsel
688,20120216,   10,    0, Hupsel
688,20120217,    6,    0, Hupsel
688,20120218,    1,    0, Hupsel
688,20120219,   78,    0, Hupsel
688,20120220,    6,    0, Hupsel
688,20120221,    0,    0, Hupsel
688,20120222,    0,    0, Hupsel
688,20120223,   13,    0, Hupsel
688,20120224,    5,    0, Hupsel
688,20120225,    4,    0, Hupsel
688,20120226,    4,    0, Hupsel
688,20120227,   15,    0, Hupsel
688,20120228,    6,    0, Hupsel
688,20120229,    5,    0, Hupsel
688,20120301,    4,    0, Hupsel
688,20120302,    0,    0, Hupsel
688,20120303,    0,    0, Hupsel
688,20120304,    0,    0, Hupsel
688,20120305,   45,    0, Hupsel
688,20120306,    0,    0, Hupsel
688,20120307,    0,    0, Hupsel
688,20120308,   70,    0, Hupsel
688,20120309,    0,    0, Hupsel
688,20120310,    5,    0, Hupsel
688,20120311,    7,    0, Hupsel
688,20120312,    0,    0, Hupsel
688,20120313,    0,    0, Hupsel
688,20120314,    0,    0, Hupsel
688,20120315,    0,    0, Hupsel
688,20120316,    0,    0, Hupsel
688,20120317,    0,    0, Hupsel
688,20120318,   12,    0, Hupsel
688,20120319,    0,    0, Hupsel
688,20120320,    0,    0, Hupsel
688,20120321,    0,    0, Hupsel
688,20120322,    0,    0, Hupsel
688,20120323,    0,    0, Hupsel
688,20120324,    0,    0, Hupsel
688,20120325,    0,    0, Hupsel
688,20120326,    0,    0, Hupsel
688,20120327,    0,    0, Hupsel
688,20120328,    0,    0, Hupsel
688,20120329,    0,    0, Hupsel
688,20120330,    9,    0, Hupsel
688,20120331,    0,    0, Hupsel
688,20120401,    0,    0, Hupsel
688,20120402,    0,    0, Hupsel
688,20120403,    0,    0, Hupsel
688,20120404,   65,    0, Hupsel
688,20120405,    0,    0, Hupsel
688,20120406,    0,    0, Hupsel
688,20120407,    9,    0, Hupsel
688,20120408,    0,    0, Hupsel
688,20120409,   42,    0, Hupsel
688,20120410,   88,    0, Hupsel
688,20120411,  121,    0, Hupsel
688,20120412,   14,    0, Hupsel
688,20120413,   26,    0, Hupsel
688,20120414,    1,    0, Hupsel
688,20120415,   21,    0, Hupsel
688,20120416,    1,    0, Hupsel
688,20120417,    0,    0, Hupsel
688,20120418,    4,    0, Hupsel
688,20120419,   31,    0, Hupsel
688,20120420,    2,    0, Hupsel
688,20120421,   24,    0, Hupsel
688,20120422,   36,    0, Hupsel
688,20120423,   15,    0, Hupsel
688,20120424,   13,    0, Hupsel
688,20120425,    1,    0, Hupsel
688,20120426,   17,    0, Hupsel
688,20120427,   13,    0, Hupsel
688,20120428,   30,    0, Hupsel
688,20120429,    0,    0, Hupsel
688,20120430,    0,    0, Hupsel
688,20120501,   10,    0, Hupsel
688,20120502,    0,    0, Hupsel
688,20120503,   84,    0, Hupsel
688,20120504,    0,    0, Hupsel
688,20120505,    0,    0, Hupsel
688,20120506,   21,    0, Hupsel
688,20120507,    0,    0, Hupsel
688,20120508,    0,    0, Hupsel
688,20120509,   45,    0, Hupsel
688,20120510,   24,    0, Hupsel
688,20120511,   94,    0, Hupsel
688,20120512,    0,    0, Hupsel
688,20120513,    3,    0, Hupsel
688,20120514,    0,    0, Hupsel
688,20120515,    0,    0, Hupsel
688,20120516,   79,    0, Hupsel
688,20120517,    0,    0, Hupsel
688,20120518,    0,    0, Hupsel
688,20120519,    7,    0, Hupsel
688,20120520,    0,    0, Hupsel
688,20120521,   19,    0, Hupsel
688,20120522,    0,    0, Hupsel
688,20120523,    0,    0, Hupsel
688,20120524,    9,    0, Hupsel
688,20120525,    0,    0, Hupsel
688,20120526,    0,    0, Hupsel
688,20120527,    0,    0, Hupsel
688,20120528,    0,    0, Hupsel
688,20120529,    0,    0, Hupsel
688,20120530,    0,    0, Hupsel
688,20120531,   19,    0, Hupsel
688,20120601,   37,    0, Hupsel
688,20120602,    0,    0, Hupsel
688,20120603,   24,    0, Hupsel
688,20120604,   44,    0, Hupsel
688,20120605,  109,    0, Hupsel
688,20120606,   25,    0, Hupsel
688,20120607,   54,    0, Hupsel
688,20120608,   52,    0, Hupsel
688,20120609,   10,    0, Hupsel
688,20120610,    0,    0, Hupsel
688,20120611,    0,    0, Hupsel
688,20120612,    0,    0, Hupsel
688,20120613,    0,    0, Hupsel
688,20120614,    0,    0, Hupsel
688,20120615,    0,    0, Hupsel
688,20120616,   88,    0, Hupsel
688,20120617,   23,    0, Hupsel
688,20120618,   61,    0, Hupsel
688,20120619,    0,    0, Hupsel
688,20120620,    0,    0, Hupsel
688,20120621,    1,    0, Hupsel
688,20120622,  135,    0, Hupsel
688,20120623,   63,    0, Hupsel
688,20120624,   16,    0, Hupsel
688,20120625,   61,    0, Hupsel
688,20120626,    1,    0, Hupsel
688,20120627,    0,    0, Hupsel
688,20120628,    6,    0, Hupsel
688,20120629,    1,    0, Hupsel
688,20120630,    2,    0, Hupsel
688,20120701,    0,    0, Hupsel
688,20120702,    0,    0, Hupsel
688,20120703,    0,    0, Hupsel
688,20120704,    0,    0, Hupsel
688,20120705,    0,    0, Hupsel
688,20120706,   77,    0, Hupsel
688,20120707,   24,    0, Hupsel
688,20120708,   10,    0, Hupsel
688,20120709,   90,    0, Hupsel
688,20120710,    6,    0, Hupsel
688,20120711,    3,    0, Hupsel
688,20120712,   14,    0, Hupsel
688,20120713,   53,    0, Hupsel
688,20120714,   28,    0, Hupsel
688,20120715,   89,    0, Hupsel
688,20120716,    7,    0, Hupsel
688,20120717,  188,    0, Hupsel
688,20120718,    9,    0, Hupsel
688,20120719,   36,    0, Hupsel
688,20120720,   16,    0, Hupsel
688,20120721,    0,    0, Hupsel
688,20120722,    0,    0, Hupsel
688,20120723,    0,    0, Hupsel
688,20120724,    0,    0, Hupsel
688,20120725,    0,    0, Hupsel
688,20120726,    0,    0, Hupsel
688,20120727,    0,    0, Hupsel
688,20120728,  311,    0, Hupsel
688,20120729,  106,    0, Hupsel
688,20120730,   11,    0, Hupsel
688,20120731,    0,    0, Hupsel
688,20120801,    0,    0, Hupsel
688,20120802,    0,    0, Hupsel
688,20120803,    6,    0, Hupsel
688,20120804,    2,    0, Hupsel
688,20120805,    5,    0, Hupsel
688,20120806,   13,    0, Hupsel
688,20120807,    2,    0, Hupsel
688,20120808,   66,    0, Hupsel
688,20120809,    0,    0, Hupsel
688,20120810,    0,    0, Hupsel
688,20120811,    0,    0, Hupsel
688,20120812,    0,    0, Hupsel
688,20120813,    0,    0, Hupsel
688,20120814,    4,    0, Hupsel
688,20120815,    0,    0, Hupsel
688,20120816,   91,    0, Hupsel
688,20120817,    0,    0, Hupsel
688,20120818,    0,    0, Hupsel
688,20120819,    0,    0, Hupsel
688,20120820,    0,    0, Hupsel
688,20120821,    0,    0, Hupsel
688,20120822,    0,    0, Hupsel
688,20120823,    0,    0, Hupsel
688,20120824,   16,    0, Hupsel
688,20120825,   27,    0, Hupsel
688,20120826,   40,    0, Hupsel
688,20120827,  129,    0, Hupsel
688,20120828,   16,    0, Hupsel
688,20120829,    0,    0, Hupsel
688,20120830,    0,    0, Hupsel
688,20120831,    0,    0, Hupsel
688,20120901,   97,    0, Hupsel
688,20120902,    0,    0, Hupsel
688,20120903,    0,    0, Hupsel
688,20120904,    0,    0, Hupsel
688,20120905,    0,    0, Hupsel
688,20120906,    0,    0, Hupsel
688,20120907,    0,    0, Hupsel
688,20120908,    0,    0, Hupsel
688,20120909,    0,    0, Hupsel
688,20120910,    0,    0, Hupsel
688,20120911,   21,    0, Hupsel
688,20120912,   54,    0, Hupsel
688,20120913,   38,    0, Hupsel
688,20120914,    1,    0, Hupsel
688,20120915,   17,    0, Hupsel
688,20120916,    0,    0, Hupsel
688,20120917,    0,    0, Hupsel
688,20120918,   10,    0, Hupsel
688,20120919,   14,    0, Hupsel
688,20120920,    6,    0, Hupsel
688,20120921,    0,    0, Hupsel
688,20120922,    0,    0, Hupsel
688,20120923,    0,    0, Hupsel
688,20120924,  188,    0, Hupsel
688,20120925,   40,    0, Hupsel
688,20120926,   44,    0, Hupsel
688,20120927,   28,    0, Hupsel
688,20120928,   83,    0, Hupsel
688,20120929,   24,    0, Hupsel
688,20120930,    0,    0, Hupsel
688,20121001,    0,    0, Hupsel
688,20121002,    0,    0, Hupsel
688,20121003,    9,    0, Hupsel
688,20121004,  227,    0, Hupsel
688,20121005,  128,    0, Hupsel
688,20121006,   89,    0, Hupsel
688,20121007,   64,    0, Hupsel
688,20121008,    0,    0, Hupsel
688,20121009,    0,    0, Hupsel
688,20121010,    0,    0, Hupsel
688,20121011,    0,    0, Hupsel
688,20121012,   24,    0, Hupsel
688,20121013,   44,    0, Hupsel
688,20121014,  132,    0, Hupsel
688,20121015,    5,    0, Hupsel
688,20121016,    2,    0, Hupsel
688,20121017,   22,    0, Hupsel
688,20121018,   16,    0, Hupsel
688,20121019,    1,    0, Hupsel
688,20121020,    0,    0, Hupsel
688,20121021,    0,    0, Hupsel
688,20121022,    0,    0, Hupsel
688,20121023,    0,    0, Hupsel
688,20121024,    0,    0, Hupsel
688,20121025,    0,    0, Hupsel
688,20121026,    0,    0, Hupsel
688,20121027,    0,    0, Hupsel
688,20121028,    0,    0, Hupsel
688,20121029,    4,    0, Hupsel
688,20121030,   66,    0, Hupsel
688,20121031,    0,    0, Hupsel
688,20121101,    0,    0, Hupsel
688,20121102,   40,    0, Hupsel
688,20121103,   15,    0, Hupsel
688,20121104,   17,    0, Hupsel
688,20121105,   69,    0, Hupsel
688,20121106,   15,    0, Hupsel
688,20121107,   54,    0, Hupsel
688,20121108,    4,    0, Hupsel
688,20121109,    5,    0, Hupsel
688,20121110,    5,    0, Hupsel
688,20121111,    4,    0, Hupsel
688,20121112,    0,    0, Hupsel
688,20121113,    0,    0, Hupsel
688,20121114,    0,    0, Hupsel
688,20121115,    0,    0, Hupsel
688,20121116,    0,    0, Hupsel
688,20121117,    0,    0, Hupsel
688,20121118,   41,    0, Hupsel
688,20121119,   20,    0, Hupsel
688,20121120,    0,    0, Hupsel
688,20121121,    0,    0, Hupsel
688,20121122,    0,    0, Hupsel
688,20121123,    1,    0, Hupsel
688,20121124,   22,    0, Hupsel
688,20121125,   21,    0, Hupsel
688,20121126,    2,    0, Hupsel
688,20121127,   43,    0, Hupsel
688,20121128,   15,    0, Hupsel
688,20121129,    3,    0, Hupsel
688,20121130,    0,    0, Hupsel
688,20121201,    1,    0, Hupsel
688,20121202,   25,    0, Hupsel
688,20121203,    9,    0, Hupsel
688,20121204,   27,    0, Hupsel
688,20121205,   37,    0, Hupsel
688,20121206,    4,  998, Hupsel
688,20121207,    2,  998, Hupsel
688,20121208,    8,  998, Hupsel
688,20121209,   56,  998, Hupsel
688,20121210,   66,    0, Hupsel
688,20121211,    4,  998, Hupsel
688,20121212,   50,    5, Hupsel
688,20121213,   26,    7, Hupsel
688,20121214,   16,  998, Hupsel
688,20121215,   86,    0, Hupsel
688,20121216,   28,    0, Hupsel
688,20121217,   16,    0, Hupsel
688,20121218,   71,    0, Hupsel
688,20121219,   25,    0, Hupsel
688,20121220,    0,    0, Hupsel
688,20121221,   43,    0, Hupsel
688,20121222,   26,    0, Hupsel
688,20121223,  222,    0, Hupsel
688,20121224,   65,    0, Hupsel
688,20121225,   56,    0, Hupsel
688,20121226,   33,    0, Hupsel
688,20121227,   32,    0, Hupsel
688,20121228,    9,    0, Hupsel
688,20121229,   23,    0, Hupsel
688,20121230,   20,    0, Hupsel
688,20121231,    3,    0, Hupsel
688,20130101,  100,    0, Hupsel
688,20130102,   32,    0, Hupsel
688,20130103,   24,    0, Hupsel
688,20130104,   13,    0, Hupsel
688,20130105,    1,    0, Hupsel
688,20130106,    5,    0, Hupsel
688,20130107,    0,    0, Hupsel
688,20130108,    0,    0, Hupsel
688,20130109,   25,    0, Hupsel
688,20130110,   52,    0, Hupsel
688,20130111,   36,    0, Hupsel
688,20130112,    3,  998, Hupsel
688,20130113,    2,  998, Hupsel
688,20130114,    1,    0, Hupsel
688,20130115,   15,    3, Hupsel
688,20130116,   17,    7, Hupsel
688,20130117,    0,    7, Hupsel
688,20130118,    0,    6, Hupsel
688,20130119,    0,    6, Hupsel
688,20130120,    0,    4, Hupsel
688,20130121,   16,    8, Hupsel
688,20130122,    9,    8, Hupsel
688,20130123,    0,    7, Hupsel
688,20130124,    0,    7, Hupsel
688,20130125,    0,    6, Hupsel
688,20130126,    0,  998, Hupsel
688,20130127,    4,  998, Hupsel
688,20130128,   39,    0, Hupsel
688,20130129,   51,    0, Hupsel
688,20130130,   31,    0, Hupsel
688,20130131,   62,    0, Hupsel
688,20130201,   28,    0, Hupsel
688,20130202,   52,    0, Hupsel
688,20130203,   25,    0, Hupsel
688,20130204,  147,    0, Hupsel
688,20130205,   75,    0, Hupsel
688,20130206,   69,    0, Hupsel
688,20130207,    2,  998, Hupsel
688,20130208,   39,  998, Hupsel
688,20130209,    9,  998, Hupsel
688,20130210,   17,  998, Hupsel
688,20130211,    0,  998, Hupsel
688,20130212,    0,    0, Hupsel
688,20130213,    0,    0, Hupsel
688,20130214,    0,    0, Hupsel
688,20130215,   22,    0, Hupsel
688,20130216,    3,    0, Hupsel
688,20130217,   10,    0, Hupsel
688,20130218,    0,    0, Hupsel
688,20130219,    0,    0, Hupsel
688,20130220,    9,    0, Hupsel
688,20130221,    0,    0, Hupsel
688,20130222,    0,    0, Hupsel
688,20130223,    0,    0, Hupsel
688,20130224,   24,  998, Hupsel
688,20130225,    9,  998, Hupsel
688,20130226,    5,    0, Hupsel
688,20130227,    0,    0, Hupsel
688,20130228,    0,    0, Hupsel
688,20130301,    3,    0, Hupsel
688,20130302,    0,    0, Hupsel
688,20130303,    3,    0, Hupsel
688,20130304,    0,    0, Hupsel
688,20130305,    0,    0, Hupsel
688,20130306,    0,    0, Hupsel
688,20130307,    0,    0, Hupsel
688,20130308,    1,    0, Hupsel
688,20130309,   57,    0, Hupsel
688,20130310,  132,    1, Hupsel
688,20130311,    5,  998, Hupsel
688,20130312,    9,  998, Hupsel
688,20130313,    0,    0, Hupsel
688,20130314,    5,    0, Hupsel
688,20130315,    0,    0, Hupsel
688,20130316,    4,    0, Hupsel
688,20130317,   35,    0, Hupsel
688,20130318,   24,    0, Hupsel
688,20130319,    0,    0, Hupsel
